Country Name,Country Code,Series Name,Series Code,2010 [YR2010]
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.4653155431652
Least developed countries: UN classification,LDC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,613.584636631989
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,20698282758550.8
Low & middle income,LMY,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.10859670335765
Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.0745390688864
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.9660205065247
Low & middle income,LMY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2871.13042077651
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,370611560267.823
Low income,LIC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.99033684198162
Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.2014557921291
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.5727082436299
Low income,LIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,510.535936742981
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,4469263027624.2
Lower middle income,LMC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.91948173357034
Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.7055827686978
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.9380450630453
Lower middle income,LMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1383.73695514389
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2768612618761.04
Middle East & North Africa,MEA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,9.97308752246834
Middle East & North Africa,MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.0327265202501
Middle East & North Africa,MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.656620837851
Middle East & North Africa,MEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5831.17927195772
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1383884078442.77
Middle East & North Africa (excluding high income),MNA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,9.06093337899003
Middle East & North Africa (excluding high income),MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.8490287449386
Middle East & North Africa (excluding high income),MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.0509548191829
Middle East & North Africa (excluding high income),MNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3365.31258116237
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1374988166298.78
Middle East & North Africa (IDA & IBRD countries),TMN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,9.06538089982373
Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.6449973373033
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.8772007814101
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3381.20922063584
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,20326630250704.3
Middle income,MIC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.28818379731093
Middle income,MIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.7641840823716
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.7907993148667
Middle income,MIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3133.54664904498
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,16611339953589.4
North America,NAC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,10.1865011321469
North America,NAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,72.5489982887815
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.7919856987222
North America,NAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,40675.7200278074
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,..
Not classified,INX,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..
Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Not classified,INX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
Not classified,INX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,44705617597884.4
OECD members,OED,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.82909400494242
OECD members,OED,Individuals using the Internet (% of population),IT.NET.USER.ZS,67.7367619207762
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.0505205409302
OECD members,OED,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,29735.5017477791
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,325676083750.011
Other small states,OSS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.40356750185056
Other small states,OSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,24.4909812335054
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.4766600771289
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8392.30583771036
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,6434900058.15315
Pacific island small states,PSS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.12380937552954
Pacific island small states,PSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.9611649582746
Pacific island small states,PSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.8585337380262
Pacific island small states,PSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2497.8403744688
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,42472161836265
Post-demographic dividend,PST,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.62591580401397
Post-demographic dividend,PST,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.0078451920983
Post-demographic dividend,PST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.8551061186935
Post-demographic dividend,PST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,32726.3309119326
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1016425763633.33
Pre-demographic dividend,PRE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,4.32546883625797
Pre-demographic dividend,PRE,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.11904011626366
Pre-demographic dividend,PRE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.8724270933765
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1022.17298938197
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,395383133039.094
Small states,SST,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,8.01318375426606
Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.9464678357027
Small states,SST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.7873202307851
Small states,SST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7819.21235862135
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2060781195902.96
South Asia,SAS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.813139538374
South Asia,SAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.21973969713248
South Asia,SAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.8173672497107
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1108.13317144654
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2060781195902.96
South Asia (IDA & IBRD),TSA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.813139538374
South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.21973969713248
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.8173672497108
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1108.13317144654
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1371497000323.48
Sub-Saharan Africa,SSF,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.80524391127694
Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.00460756754665
Sub-Saharan Africa,SSF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.9983826938931
Sub-Saharan Africa,SSF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1184.74186697804
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1370527198887.1
Sub-Saharan Africa (excluding high income),SSA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.80372503460963
Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.00094621946545
Sub-Saharan Africa (excluding high income),SSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.9965915388542
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1183.92042406203
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1371497000323.48
Sub-Saharan Africa (IDA & IBRD countries),TSS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,3.80524391127694
Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.00460756754665
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.9983826938931
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1184.74186697804
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,15857384500633.1
Upper middle income,UMC,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,5.70360657657031
Upper middle income,UMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,33.5109059363534
Upper middle income,UMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.4726276821499
Upper middle income,UMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5016.93490352466
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,66051180948591.1
World,WLD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,6.4492005698995
World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.7534640611052
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.6452100333424
World,WLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7804.55041928907
